community_area_name,community_area,year,gang_dominant,n_gangs_present,pct_area_gang_control,n_dv_crimes,n_homicides,n_arrests,gang_map_year_used,imputed_gang_map,n_shoot_total,n_fem_shoot,n_fem_shoot_res,n_fem_shoot_pub,n_fem_shoot_fatal,n_male_shoot,n_dv_check,n_dv_res,n_dv_pub,n_dv_homicide,n_dv_arrested,total_pop,pop_black,pop_white,pop_latino,pop_female,median_hh_income,per_capita_income,pct_black,pct_white,pct_latino,pct_female,pct_poverty,pct_unemp_young,pct_bachelor_plus,area_km2,pop_density_per_km2,dv_consistency_ratio,arrest_rate_dv,dv_per_100k,fem_shoot_per_100k_female,gang_family
BRIDGEPORT,60,2012,LATIN KINGS,2,0.13485697480483402,328,4,0,2012,0,8,0,0,0,0,8,328,242,64,0,68,31939,956,15660,8941,16007,42197.77096966091,22318.670778671843,0.02993205798553492,0.4903096527756035,0.27993988540655623,0.5011741131531983,0.20600427082024872,0.1915655150949269,0.24749224876892212,5.415484754627954,5897.717646182206,1,0.2073170731707317,1026.9576379974326,0,People Nation
BRIDGEPORT,60,2013,NA,NA,NA,333,3,0,2012,1,5,0,0,0,0,5,333,255,68,0,81,32426.25,954.75,15749,8690,16268.25,44305.530024342006,23591.874823262617,0.02946480127951946,0.4858861583730152,0.2685080892201674,0.5016773270745304,0.1981255765984656,0.17225150736944805,0.26503036222259585,5.415484754627954,5987.691124472142,1,0.24324324324324326,1026.9457615357926,0,NA
BRIDGEPORT,60,2014,LATIN KINGS,2,0.13707542571004283,299,2,45,2014,0,5,1,1,0,1,4,299,230,53,1,65,32913.5,953.5,15838,8439,16529.5,46413.28907902309,24865.078867853394,0.02899754457350401,0.48146266397042686,0.2570762930337786,0.5021805409958626,0.19024688237668252,0.15293749964396924,0.2825684756762696,5.415484754627954,6077.664602762079,1,0.21739130434782608,908.4418247831436,6.049789769805499,People Nation
BRIDGEPORT,60,2015,LATIN KINGS,2,0.13707542571004283,47,3,1,2015,0,8,0,0,0,0,8,47,37,7,0,11,33400.75,952.25,15927,8188,16790.75,48521.04813370418,26138.282912444167,0.02853028786748854,0.47703916956783854,0.24564449684738976,0.5026837549171947,0.1823681881548994,0.13362349191849046,0.3001065891299433,5.415484754627954,6167.638081052016,1,0.23404255319148937,140.71540309723585,0,People Nation
BRIDGEPORT,60,2016,LATIN KINGS,2,0.13707542667564754,279,2,48,2016,0,10,1,1,0,1,9,279,206,61,1,52,33888,951,16016,7937,17052,50628.80718838527,27411.48695703494,0.02806303116147308,0.4726156751652502,0.23421270066100097,0.5031869688385269,0.1744894939331163,0.11430948419301164,0.31764470258361704,5.415484754627954,6257.611559341952,1,0.1863799283154122,823.300283286119,5.864414731409805,People Nation
BRIDGEPORT,60,2017,LATIN KINGS,2,0.13707542667564754,240,2,41,2017,0,13,0,0,0,0,13,240,183,41,0,44,33721.25,948.5,15387.5,7682.25,16805.75,56735.22458547335,30243.38211973581,0.02812863756844987,0.4560691733692117,0.2277199691910037,0.4983001932162947,0.16661372678467884,0.10242448014552975,0.3345101014660523,5.415484754627954,6226.82022531456,1,0.18333333333333332,711.7173888868296,0,People Nation
BRIDGEPORT,60,2018,LATIN KINGS,2,0.14362217039290973,236,0,33,2018,0,9,2,2,0,0,7,236,187,35,0,38,33554.5,946,14759,7427.5,16559.5,62841.64198256144,33075.27728243668,0.02819424397542665,0.43952267157317326,0.2212272377210065,0.49341341759406254,0.1587379596362414,0.09053947609804786,0.3513755003484875,5.415484754627954,6196.028891287167,1,0.16101694915254236,703.33338300377,12.077659349618044,People Nation
BRIDGEPORT,60,2019,LATIN KINGS,2,0.14362217039290973,231,0,36,2019,0,9,1,0,1,0,8,231,180,43,0,40,33387.75,943.5,14130.5,7172.75,16313.25,68948.05937964952,35907.17244513755,0.02825985038240343,0.4229761697771348,0.2147345062510093,0.4885266419718303,0.15086219248780397,0.07865447205056594,0.3682408992309228,5.415484754627954,6165.237557259775,1,0.17316017316017315,691.8705213738572,6.1299863607803475,People Nation
BRIDGEPORT,60,2020,LATIN KINGS,2,0.14362217039290973,205,4,21,2020,0,16,0,0,0,0,16,205,159,41,0,34,33221,941,13502,6918,16067,75054.4767767376,38739.06760783841,0.02832545678938021,0.4064296679810963,0.208241774781012,0.48363986634959816,0.1429864253393665,0.06676946800308405,0.38510629811335806,5.415484754627954,6134.446223232383,1,0.16585365853658537,617.0795581108334,0,People Nation
BRIDGEPORT,60,2021,LATIN KINGS,2,0.1436221703929096,212,2,25,2021,0,8,2,0,2,0,6,212,163,43,0,23,33221,941,13502,6918,16067,75054.4767767376,38739.06760783841,0.02832545678938021,0.4064296679810963,0.208241774781012,0.48363986634959816,0.1429864253393665,0.06676946800308405,0.38510629811335806,5.415484754627954,6134.446223232383,1,0.10849056603773585,638.150567412179,12.447874525424785,People Nation
BRIDGEPORT,60,2022,LATIN KINGS,2,0.1436221703929096,218,2,23,2022,0,13,1,0,1,0,12,218,165,44,0,25,33221,941,13502,6918,16067,75054.4767767376,38739.06760783841,0.02832545678938021,0.4064296679810963,0.208241774781012,0.48363986634959816,0.1429864253393665,0.06676946800308405,0.38510629811335806,5.415484754627954,6134.446223232383,1,0.11467889908256881,656.2114325276181,6.223937262712393,People Nation
BRIDGEPORT,60,2023,LATIN KINGS,2,0.14362212218897433,284,3,33,2023,0,11,1,0,1,0,10,284,228,49,0,40,33221,941,13502,6918,16067,75054.4767767376,38739.06760783841,0.02832545678938021,0.4064296679810963,0.208241774781012,0.48363986634959816,0.1429864253393665,0.06676946800308405,0.38510629811335806,5.415484754627954,6134.446223232383,1,0.14084507042253522,854.8809487974474,6.223937262712393,People Nation
BRIDGEPORT,60,2024,LATIN KINGS,2,0.1436221703929095,308,3,37,2024,0,12,4,1,1,3,8,308,248,48,1,39,33221,941,13502,6918,16067,75054.4767767376,38739.06760783841,0.02832545678938021,0.4064296679810963,0.208241774781012,0.48363986634959816,0.1429864253393665,0.06676946800308405,0.38510629811335806,5.415484754627954,6134.446223232383,1,0.1266233766233766,927.1244092592034,24.89574905084957,People Nation
NEW CITY,61,2008,BLACK P STONE,12,0.3980024902699917,1707,15,0,2008,0,15,1,0,0,1,14,1707,1262,400,2,290,43582,13767,15997,22692,21578,34612.71685558258,12523.719792574915,0.31588729291909506,0.3670552062778211,0.5206736726171355,0.4951126611903997,0.3385663165185271,0.31978178984283673,0.07435853428301725,12.508231999395155,3484.2654023452264,1,0.1698886936145284,3916.754623468404,4.634349800722958,People Nation
NEW CITY,61,2009,BLACK P STONE,12,0.3980024902699917,1591,11,0,2009,0,11,1,1,0,1,10,1591,1161,374,1,397,43086,13161,17088.75,22903,21436,34283.40981102199,12499.318661922414,0.3050858144174332,0.3976770963281553,0.5319543625930502,0.49760258570481,0.3428810863067072,0.31978178984283673,0.07435853428301725,12.508231999395155,3444.6115168061683,1,0.24952859836580768,3692.6147704590817,4.665049449524165,People Nation
NEW CITY,61,2010,BLACK P STONE,12,0.4366081038940212,1445,11,0,2010,0,98,11,0,8,2,87,1445,1056,342,0,294,42590,12555,18180.5,23114,21294,33954.102766461416,12474.91753126991,0.2942843359157714,0.4282989863784894,0.5432350525689649,0.5000925102192202,0.3471958560948873,0.31978178984283673,0.07435853428301725,12.508231999395155,3404.95763126711,1,0.20346020761245676,3392.815214839164,51.657743965436275,People Nation
NEW CITY,61,2011,NA,NA,NA,1333,14,0,2010,1,87,11,2,8,2,76,1333,982,305,0,306,42094,11949,19272.25,23325,21152,33624.79572190084,12450.516400617404,0.28348285741410956,0.4589208764288235,0.5545157425448796,0.5025824347336305,0.35151062588306736,0.31978178984283673,0.07435853428301725,12.508231999395155,3365.303745728052,1,0.22955738934733683,3166.7220981612577,52.00453857791225,NA
NEW CITY,61,2012,BLACK P STONES,11,0.4400279950267153,1178,25,0,2012,0,147,9,4,5,1,138,1178,833,294,0,250,41598,11343,20364,23536,21010,33295.488677340254,12426.115269964905,0.2726813789124477,0.4895427664791577,0.5657964325207943,0.5050723592480407,0.3558253956712475,0.31978178984283673,0.07435853428301725,12.508231999395155,3325.649860188994,1,0.21222410865874364,2831.8669166786863,42.83674440742504,People Nation
NEW CITY,61,2013,NA,NA,NA,1109,13,0,2012,1,79,8,1,7,1,71,1109,855,231,1,282,41084,10888,20016,23752.5,20666.25,33662.74330988673,13118.410810118712,0.26471916730860867,0.4871054841456967,0.5786263188774704,0.5029444242081715,0.33964199312052645,0.2944664578071013,0.07472132561577025,12.508231999395155,3284.5569223521475,1,0.25428313796212804,2699.3476779281473,38.71045787213452,NA
